id,protocol,use_tls,temperature,humidity,current,client_timestamp,server_timestamp,latency_ms,payload_size_bytes,created_at
424,mqtt,f,27.22,55.45,4.53,1772146056.5439837,1772146056.5469332,2.9494762420654297,91,2026-02-26 22:47:36.547129
425,mqtt,f,23.54,51.73,1.47,1772146056.5975487,1772146056.6007617,3.2129287719726562,91,2026-02-26 22:47:36.600941
426,mqtt,f,20.14,45.31,3.76,1772146056.6513097,1772146056.6542969,2.9871463775634766,91,2026-02-26 22:47:36.654462
427,mqtt,f,27.69,42.7,3.48,1772146056.7053485,1772146056.708516,3.167390823364258,90,2026-02-26 22:47:36.708652
428,mqtt,f,29.24,53.92,3.34,1772146056.7593622,1772146056.7620838,2.721548080444336,91,2026-02-26 22:47:36.762201
429,mqtt,f,25.84,59.08,2.65,1772146056.812968,1772146056.816002,3.033876419067383,90,2026-02-26 22:47:36.816154
430,mqtt,f,24.12,47.9,3.54,1772146056.8668537,1772146056.8705692,3.71551513671875,90,2026-02-26 22:47:36.870718
431,mqtt,f,27.49,51.29,4.18,1772146056.9213617,1772146056.9239542,2.5925636291503906,91,2026-02-26 22:47:36.924046
432,mqtt,f,25.85,54.42,2.07,1772146056.9747872,1772146056.9786,3.8127899169921875,91,2026-02-26 22:47:36.978709
433,mqtt,f,26.62,51.81,2.3,1772146057.029567,1772146057.0321853,2.6183128356933594,89,2026-02-26 22:47:37.032312
434,mqtt,f,22.51,44.1,2.21,1772146057.0829613,1772146057.0862808,3.3195018768310547,90,2026-02-26 22:47:37.086512
435,mqtt,f,21.53,49.72,2.92,1772146057.1373014,1772146057.1402311,2.9296875,91,2026-02-26 22:47:37.140329
436,mqtt,f,29.21,57.14,2.72,1772146057.1910412,1772146057.1938157,2.774477005004883,91,2026-02-26 22:47:37.193921
437,mqtt,f,27.47,41.09,1.61,1772146057.2445056,1772146057.2476728,3.1671524047851562,91,2026-02-26 22:47:37.247767
438,mqtt,f,29.58,48.49,3.01,1772146057.2984045,1772146057.3018107,3.4062862396240234,91,2026-02-26 22:47:37.301942
439,mqtt,f,28.88,41.97,3.28,1772146057.3529904,1772146057.3563628,3.3724308013916016,91,2026-02-26 22:47:37.356584
440,mqtt,f,23.64,51.56,4.46,1772146057.4073083,1772146057.409927,2.618551254272461,91,2026-02-26 22:47:37.410046
441,mqtt,f,29.16,56.81,2.34,1772146057.4606748,1772146057.4632225,2.547740936279297,91,2026-02-26 22:47:37.463383
442,mqtt,f,28.98,49.02,4.69,1772146057.5142279,1772146057.5174007,3.1728744506835938,91,2026-02-26 22:47:37.517532
443,mqtt,f,22.17,53.16,1.17,1772146057.568287,1772146057.5711832,2.8963088989257812,90,2026-02-26 22:47:37.571268
444,mqtt,f,29.78,44.4,2.31,1772146057.6221719,1772146057.6248808,2.708911895751953,90,2026-02-26 22:47:37.625002
445,mqtt,f,22.78,46.38,2.59,1772146057.6756952,1772146057.6784582,2.763032913208008,91,2026-02-26 22:47:37.678588
446,mqtt,f,26.62,44.76,2.98,1772146057.7293189,1772146057.7321124,2.793550491333008,91,2026-02-26 22:47:37.732212
447,mqtt,f,23.62,42.98,2.47,1772146057.7828877,1772146057.785494,2.6063919067382812,91,2026-02-26 22:47:37.7856
448,mqtt,f,25.34,40.2,4.34,1772146057.8362484,1772146057.839344,3.0956268310546875,90,2026-02-26 22:47:37.839474
449,mqtt,f,20.77,41.63,2.98,1772146057.890068,1772146057.8926456,2.577543258666992,90,2026-02-26 22:47:37.89275
450,mqtt,f,29.03,56.82,3.44,1772146057.943484,1772146057.9466774,3.193378448486328,90,2026-02-26 22:47:37.946809
451,mqtt,f,21.11,50.76,2.74,1772146057.9972234,1772146057.9998333,2.6099681854248047,91,2026-02-26 22:47:37.999975
452,mqtt,f,25.73,44.9,3.57,1772146058.050604,1772146058.0535007,2.896547317504883,89,2026-02-26 22:47:38.053585
453,mqtt,f,22.48,55.9,4.57,1772146058.1042714,1772146058.1071007,2.829313278198242,90,2026-02-26 22:47:38.10719
454,mqtt,f,23.61,49.61,4.51,1772146058.1578395,1772146058.1603734,2.5339126586914062,91,2026-02-26 22:47:38.160484
455,mqtt,f,29.99,57.65,1.4,1772146058.2111006,1772146058.2136338,2.5331974029541016,90,2026-02-26 22:47:38.213722
456,mqtt,f,24.94,46.44,3.73,1772146058.2643797,1772146058.2669396,2.5599002838134766,91,2026-02-26 22:47:38.26703
457,mqtt,f,28.77,59.66,4.76,1772146058.317848,1772146058.3207386,2.8905868530273438,90,2026-02-26 22:47:38.320883
458,mqtt,f,26.11,43.88,4.33,1772146058.3716874,1772146058.374605,2.9175281524658203,91,2026-02-26 22:47:38.374755
459,mqtt,f,20.54,40.57,3.64,1772146058.4258044,1772146058.4295142,3.7097930908203125,91,2026-02-26 22:47:38.429703
460,mqtt,f,25.99,58.32,2.85,1772146058.480255,1772146058.4827409,2.485990524291992,90,2026-02-26 22:47:38.482851
461,mqtt,f,20.19,57.12,1.28,1772146058.5334404,1772146058.5360096,2.5691986083984375,91,2026-02-26 22:47:38.536089
462,mqtt,f,20.59,44.64,4.53,1772146058.5867062,1772146058.5897472,3.0410289764404297,91,2026-02-26 22:47:38.589897
463,mqtt,f,20.71,43.57,3.39,1772146058.6405883,1772146058.6431258,2.5374889373779297,91,2026-02-26 22:47:38.643229
464,mqtt,f,24.59,54.33,3.21,1772146058.693944,1772146058.696427,2.4831295013427734,90,2026-02-26 22:47:38.696532
465,mqtt,f,20.59,54.55,2.76,1772146058.7471747,1772146058.7502446,3.0698776245117188,91,2026-02-26 22:47:38.750355
466,mqtt,f,21.42,47.95,4.7,1772146058.8010144,1772146058.803768,2.7534961700439453,90,2026-02-26 22:47:38.803897
467,mqtt,f,24.11,55.34,2.16,1772146058.8545902,1772146058.857542,2.9518604278564453,91,2026-02-26 22:47:38.857623
468,mqtt,f,25.64,48.58,3.5,1772146058.908384,1772146058.9120665,3.682374954223633,89,2026-02-26 22:47:38.9122
469,mqtt,f,29.38,47.04,2.87,1772146058.962973,1772146058.9655356,2.5625228881835938,90,2026-02-26 22:47:38.965647
470,mqtt,f,23.88,41.05,2.84,1772146059.0166554,1772146059.019971,3.315448760986328,91,2026-02-26 22:47:39.020063
471,mqtt,f,29.47,48.66,3.25,1772146059.0706596,1772146059.0734777,2.8181076049804688,91,2026-02-26 22:47:39.073586
472,mqtt,f,29.52,59.03,1.45,1772146059.1241658,1772146059.127484,3.318309783935547,91,2026-02-26 22:47:39.127591
473,mqtt,f,26.64,56.11,1.88,1772146059.1782365,1772146059.1816497,3.4132003784179688,91,2026-02-26 22:47:39.181761
474,mqtt,f,27.62,45.22,1.96,1772146059.2325084,1772146059.2353806,2.8722286224365234,91,2026-02-26 22:47:39.235493
475,mqtt,f,22.16,52.73,1.58,1772146059.2862976,1772146059.2890642,2.7666091918945312,91,2026-02-26 22:47:39.289151
476,mqtt,f,29.57,47.44,2.85,1772146059.3398423,1772146059.3434603,3.618001937866211,91,2026-02-26 22:47:39.343546
477,mqtt,f,20.72,47.95,4.54,1772146059.3941135,1772146059.397369,3.2553672790527344,91,2026-02-26 22:47:39.397458
478,mqtt,f,26.03,49.44,4.1,1772146059.4482145,1772146059.451161,2.9463768005371094,90,2026-02-26 22:47:39.451319
479,mqtt,f,26.85,49.59,1.41,1772146059.5020156,1772146059.506185,4.169464111328125,91,2026-02-26 22:47:39.506322
480,mqtt,f,21.61,51.95,4.51,1772146059.5573525,1772146059.5607197,3.367185592651367,91,2026-02-26 22:47:39.560842
481,mqtt,f,28.84,51.12,4.17,1772146059.6118388,1772146059.615135,3.2961368560791016,91,2026-02-26 22:47:39.615233
482,mqtt,f,24.35,58.21,1.41,1772146059.6663232,1772146059.6694267,3.103494644165039,91,2026-02-26 22:47:39.669555
483,mqtt,f,20.77,57.63,2.41,1772146059.720492,1772146059.7240942,3.602266311645508,90,2026-02-26 22:47:39.724241
484,mqtt,f,24.32,41.71,2.48,1772146059.774788,1772146059.7776906,2.9027462005615234,90,2026-02-26 22:47:39.777808
485,mqtt,f,27.59,48.77,3.48,1772146059.8286905,1772146059.831566,2.8755664825439453,91,2026-02-26 22:47:39.831652
486,mqtt,f,26.08,47.58,2.66,1772146059.8823836,1772146059.8851953,2.8116703033447266,91,2026-02-26 22:47:39.885345
487,mqtt,f,29.55,51.68,1.87,1772146059.9361079,1772146059.939003,2.8951168060302734,91,2026-02-26 22:47:39.939141
488,mqtt,f,27.33,40.99,4.61,1772146059.9898884,1772146059.9926636,2.7751922607421875,91,2026-02-26 22:47:39.992794
489,mqtt,f,23.28,48.94,1.77,1772146060.0436575,1772146060.0463006,2.643108367919922,91,2026-02-26 22:47:40.046409
490,mqtt,f,24.44,48.58,2.53,1772146060.0973227,1772146060.101711,4.388332366943359,91,2026-02-26 22:47:40.101834
491,mqtt,f,20.78,41.35,3.14,1772146060.1528044,1772146060.1552632,2.458810806274414,91,2026-02-26 22:47:40.155395
492,mqtt,f,29.13,56.03,3.61,1772146060.2061348,1772146060.2088163,2.6814937591552734,91,2026-02-26 22:47:40.209073
493,mqtt,f,29.86,48.34,4.22,1772146060.2593758,1772146060.261739,2.3632049560546875,91,2026-02-26 22:47:40.261828
494,mqtt,f,22.36,42.58,4.47,1772146060.3123782,1772146060.314774,2.3958683013916016,91,2026-02-26 22:47:40.314856
495,mqtt,f,24.27,49.81,1.84,1772146060.3654156,1772146060.368476,3.0603408813476562,91,2026-02-26 22:47:40.368561
496,mqtt,f,25.88,59.21,3.13,1772146060.419247,1772146060.4218247,2.5777816772460938,90,2026-02-26 22:47:40.421922
497,mqtt,f,21.25,59.59,4.43,1772146060.4725046,1772146060.4765656,4.060983657836914,91,2026-02-26 22:47:40.476804
498,mqtt,f,26.71,41.91,4.88,1772146060.527655,1772146060.531514,3.8590431213378906,90,2026-02-26 22:47:40.531667
499,mqtt,f,27.08,56.4,1.25,1772146060.582356,1772146060.58507,2.713918685913086,89,2026-02-26 22:47:40.585208
500,mqtt,f,29.67,50.03,1.74,1772146060.635839,1772146060.6383445,2.5055408477783203,90,2026-02-26 22:47:40.638456
501,mqtt,f,22.19,44.14,4.85,1772146060.6891897,1772146060.692456,3.2663345336914062,91,2026-02-26 22:47:40.692605
502,mqtt,f,23.87,48.67,4.04,1772146060.7431746,1772146060.7459145,2.7399063110351562,91,2026-02-26 22:47:40.746044
503,mqtt,f,24.38,41.17,4.94,1772146060.7967267,1772146060.800077,3.3502578735351562,91,2026-02-26 22:47:40.800249
504,mqtt,f,26.55,46.91,4.32,1772146060.8507454,1772146060.8535028,2.7573108673095703,91,2026-02-26 22:47:40.853595
505,mqtt,f,29.5,43.54,4.77,1772146060.9041975,1772146060.907167,2.969503402709961,90,2026-02-26 22:47:40.9073
506,mqtt,f,22.34,58.14,2.86,1772146060.9580827,1772146060.9605243,2.4416446685791016,91,2026-02-26 22:47:40.960651
507,mqtt,f,29.77,41.67,4.57,1772146061.011392,1772146061.0138755,2.483367919921875,90,2026-02-26 22:47:41.01403
508,mqtt,f,26.34,50.98,2.11,1772146061.0647352,1772146061.0678017,3.066539764404297,91,2026-02-26 22:47:41.067916
509,mqtt,f,22.75,42.54,1.54,1772146061.1187842,1772146061.1215482,2.763986587524414,91,2026-02-26 22:47:41.121671
510,mqtt,f,22.41,57.71,3.42,1772146061.1721926,1772146061.174933,2.7403831481933594,91,2026-02-26 22:47:41.175024
511,mqtt,f,20.97,52.91,2.29,1772146061.2255962,1772146061.2280455,2.4492740631103516,91,2026-02-26 22:47:41.228183
512,mqtt,f,20.3,44.23,1.51,1772146061.2786922,1772146061.2811456,2.453327178955078,90,2026-02-26 22:47:41.281225
513,mqtt,f,21.14,57.77,3.48,1772146061.331979,1772146061.3342962,2.317190170288086,90,2026-02-26 22:47:41.33442
514,mqtt,f,25.93,51.73,4.61,1772146061.384982,1772146061.3876753,2.69317626953125,90,2026-02-26 22:47:41.387752
515,mqtt,f,23.26,59.32,2.96,1772146061.4385388,1772146061.4417012,3.162384033203125,91,2026-02-26 22:47:41.441789
516,mqtt,f,24.54,45.6,4.16,1772146061.4923866,1772146061.4951816,2.794981002807617,90,2026-02-26 22:47:41.495277
517,mqtt,f,24.51,43.73,3.03,1772146061.5459614,1772146061.549299,3.3376216888427734,91,2026-02-26 22:47:41.54944
518,mqtt,f,20.36,41.81,2.07,1772146061.5999024,1772146061.6031966,3.294229507446289,91,2026-02-26 22:47:41.603288
519,mqtt,f,26.5,42.57,1.61,1772146061.65406,1772146061.6573737,3.313779830932617,88,2026-02-26 22:47:41.657493
520,mqtt,f,24.21,47.49,3.05,1772146061.7081618,1772146061.7107203,2.558469772338867,91,2026-02-26 22:47:41.710867
521,mqtt,f,28.77,46.4,3.56,1772146061.7615254,1772146061.7646163,3.0908584594726562,90,2026-02-26 22:47:41.76477
522,mqtt,f,28.07,40.41,1.92,1772146061.8153496,1772146061.8179586,2.6090145111083984,91,2026-02-26 22:47:41.818074
523,mqtt,f,22.33,46.89,4.78,1772146061.868546,1772146061.8711977,2.651691436767578,90,2026-02-26 22:47:41.871375
524,mqtt,f,22.37,45.15,4.1,1772146061.9219174,1772146061.9245708,2.653360366821289,90,2026-02-26 22:47:41.924692
525,mqtt,f,24.41,53.33,4.79,1772146061.975223,1772146061.977608,2.3849010467529297,90,2026-02-26 22:47:41.977698
526,mqtt,f,23.95,50.38,4.73,1772146062.0285559,1772146062.0330088,4.452943801879883,91,2026-02-26 22:47:42.033161
527,mqtt,f,29.78,54.11,3.14,1772146062.0839918,1772146062.086755,2.7632713317871094,91,2026-02-26 22:47:42.086841
528,mqtt,f,25.57,44.02,4.41,1772146062.137473,1772146062.140299,2.8259754180908203,90,2026-02-26 22:47:42.140399
529,mqtt,f,28.49,42.55,2.5,1772146062.1911683,1772146062.1936657,2.497434616088867,90,2026-02-26 22:47:42.193751
530,mqtt,f,29.44,55.72,4.52,1772146062.244353,1772146062.246928,2.574920654296875,90,2026-02-26 22:47:42.247039
531,mqtt,f,20.1,54.65,4.1,1772146062.2976081,1772146062.300563,2.9549598693847656,89,2026-02-26 22:47:42.300668
532,mqtt,f,24.53,51.61,2.7,1772146062.3512173,1772146062.3542001,2.9828548431396484,90,2026-02-26 22:47:42.354336
533,mqtt,f,21.3,53.55,1.44,1772146062.404984,1772146062.4077878,2.803802490234375,89,2026-02-26 22:47:42.40791
534,mqtt,f,27.99,41.13,4.9,1772146062.4585261,1772146062.4614532,2.927064895629883,90,2026-02-26 22:47:42.461562
535,mqtt,f,29.94,40.51,4.2,1772146062.512484,1772146062.515522,3.0379295349121094,89,2026-02-26 22:47:42.515611
536,mqtt,f,28.05,49.88,3.37,1772146062.5660403,1772146062.5690436,3.003358840942383,91,2026-02-26 22:47:42.569135
537,mqtt,f,21.76,50.18,2.34,1772146062.619751,1772146062.6222577,2.506732940673828,90,2026-02-26 22:47:42.62235
538,mqtt,f,25.17,48.17,3.85,1772146062.6730518,1772146062.6759086,2.856731414794922,91,2026-02-26 22:47:42.675998
539,mqtt,f,21.24,48.02,1.45,1772146062.726808,1772146062.7293236,2.515554428100586,90,2026-02-26 22:47:42.729465
540,mqtt,f,23.6,45.54,1.45,1772146062.7801366,1772146062.7827168,2.5801658630371094,90,2026-02-26 22:47:42.782806
541,mqtt,f,24.89,44.35,2.67,1772146062.8335114,1772146062.8364065,2.8951168060302734,91,2026-02-26 22:47:42.836546
542,mqtt,f,20.86,40.04,1.28,1772146062.8870552,1772146062.8894029,2.347707748413086,91,2026-02-26 22:47:42.88957
543,mqtt,f,29.57,40.73,2.94,1772146062.9402173,1772146062.9427562,2.538919448852539,91,2026-02-26 22:47:42.94287
544,mqtt,f,28.87,41.74,5,1772146062.993561,1772146062.996319,2.758026123046875,89,2026-02-26 22:47:42.996426
545,mqtt,f,23.23,47.13,3.63,1772146063.0470445,1772146063.049608,2.5634765625,91,2026-02-26 22:47:43.049754
546,mqtt,f,20.53,57.41,2.23,1772146063.1003904,1772146063.1041574,3.7670135498046875,91,2026-02-26 22:47:43.104286
547,mqtt,f,25.64,45.62,1.53,1772146063.1548784,1772146063.1580627,3.1843185424804688,91,2026-02-26 22:47:43.158234
548,mqtt,f,20.91,40.81,2.86,1772146063.2089505,1772146063.211715,2.764463424682617,91,2026-02-26 22:47:43.211848
549,mqtt,f,26.23,42.9,1.18,1772146063.262252,1772146063.2649593,2.707242965698242,89,2026-02-26 22:47:43.265078
550,mqtt,f,25.71,50.47,4.9,1772146063.3156295,1772146063.3185277,2.8982162475585938,90,2026-02-26 22:47:43.31869
551,mqtt,f,25.24,59.42,1.44,1772146063.3695426,1772146063.3725126,2.969980239868164,91,2026-02-26 22:47:43.372638
552,mqtt,f,21.35,55,1.33,1772146063.4233027,1772146063.4260287,2.7260780334472656,90,2026-02-26 22:47:43.426119
553,mqtt,f,29.54,52.58,2.52,1772146063.4768527,1772146063.4795663,2.7136802673339844,91,2026-02-26 22:47:43.479654
554,mqtt,f,25.58,53.25,1.87,1772146063.530407,1772146063.5330994,2.6924610137939453,90,2026-02-26 22:47:43.533211
555,mqtt,f,23.72,46.74,2.96,1772146063.583934,1772146063.5863025,2.368450164794922,90,2026-02-26 22:47:43.586451
556,mqtt,f,24.27,53.65,2.06,1772146063.637104,1772146063.639861,2.7570724487304688,90,2026-02-26 22:47:43.639982
557,mqtt,f,29.59,49.27,3.77,1772146063.6906304,1772146063.6933417,2.7112960815429688,91,2026-02-26 22:47:43.693497
558,mqtt,f,21.76,41.25,4.74,1772146063.7441387,1772146063.7466302,2.491474151611328,91,2026-02-26 22:47:43.74671
559,mqtt,f,28.49,58.76,3.17,1772146063.7977173,1772146063.8005574,2.8400421142578125,91,2026-02-26 22:47:43.800639
560,mqtt,f,28.21,48.23,4.8,1772146063.8515708,1772146063.85459,3.019094467163086,90,2026-02-26 22:47:43.854765
561,mqtt,f,26.67,58.65,3.52,1772146063.9052851,1772146063.9082665,2.981424331665039,91,2026-02-26 22:47:43.90837
562,mqtt,f,25.7,52.16,2.08,1772146063.9588869,1772146063.9619496,3.062725067138672,90,2026-02-26 22:47:43.96204
563,mqtt,f,27.8,47.78,1.2,1772146064.0128317,1772146064.016176,3.344297409057617,89,2026-02-26 22:47:44.016294
564,mqtt,f,21.57,59.69,4.33,1772146064.0668,1772146064.069541,2.7408599853515625,88,2026-02-26 22:47:44.069693
565,mqtt,f,25.57,50.97,4.17,1772146064.1204329,1772146064.1240458,3.612995147705078,91,2026-02-26 22:47:44.124164
566,mqtt,f,22.43,51.58,1.11,1772146064.1745708,1772146064.1771176,2.5467872619628906,91,2026-02-26 22:47:44.177231
567,mqtt,f,28.08,45.06,3.98,1772146064.2280607,1772146064.2310443,2.983570098876953,91,2026-02-26 22:47:44.231145
568,mqtt,f,27.75,45.68,3.88,1772146064.2816632,1772146064.2842185,2.555370330810547,91,2026-02-26 22:47:44.284335
569,mqtt,f,22.26,43.06,3.5,1772146064.334921,1772146064.3383403,3.4193992614746094,89,2026-02-26 22:47:44.338465
570,mqtt,f,24.21,55.12,4.3,1772146064.3893752,1772146064.39207,2.694845199584961,90,2026-02-26 22:47:44.392159
571,mqtt,f,24.14,56.55,4.86,1772146064.4427533,1772146064.445565,2.8116703033447266,91,2026-02-26 22:47:44.445677
572,mqtt,f,25.38,54.61,3.66,1772146064.496363,1772146064.5001945,3.831624984741211,90,2026-02-26 22:47:44.500331
573,mqtt,f,23.35,42.68,3.37,1772146064.5508544,1772146064.5540676,3.213167190551758,91,2026-02-26 22:47:44.554158
574,mqtt,f,24.08,50.44,4.92,1772146064.6049082,1772146064.6080947,3.186464309692383,91,2026-02-26 22:47:44.608205
575,mqtt,f,25.92,50.44,1.77,1772146064.6588044,1772146064.6614354,2.630949020385742,91,2026-02-26 22:47:44.661523
576,mqtt,f,20.46,48.23,1.44,1772146064.7123284,1772146064.715077,2.7484893798828125,91,2026-02-26 22:47:44.715187
577,mqtt,f,25.59,53.94,2.44,1772146064.7658467,1772146064.768403,2.556324005126953,91,2026-02-26 22:47:44.768499
578,mqtt,f,20.87,52.24,4.75,1772146064.8193014,1772146064.822348,3.046751022338867,91,2026-02-26 22:47:44.822469
579,mqtt,f,22.84,47.12,2.97,1772146064.873162,1772146064.876642,3.4799575805664062,90,2026-02-26 22:47:44.876772
580,mqtt,f,29.6,41.99,4.3,1772146064.92742,1772146064.9301906,2.770662307739258,87,2026-02-26 22:47:44.930297
581,mqtt,f,29.74,52.89,2.26,1772146064.9811885,1772146064.9842765,3.0879974365234375,91,2026-02-26 22:47:44.984364
582,mqtt,f,20.46,55.67,4.84,1772146065.0352843,1772146065.0395021,4.217863082885742,91,2026-02-26 22:47:45.039598
583,mqtt,f,24.22,42.41,4.91,1772146065.0902934,1772146065.093608,3.314495086669922,91,2026-02-26 22:47:45.093708
584,mqtt,f,25.11,41.56,2.57,1772146065.14456,1772146065.148132,3.5719871520996094,89,2026-02-26 22:47:45.14823
585,mqtt,f,29.32,46.8,1.72,1772146065.1989625,1772146065.201611,2.648591995239258,90,2026-02-26 22:47:45.201736
586,mqtt,f,22.36,43.59,4.94,1772146065.2526786,1772146065.255634,2.9554367065429688,91,2026-02-26 22:47:45.255805
587,mqtt,f,23.67,55,3.51,1772146065.3063815,1772146065.3089757,2.5942325592041016,90,2026-02-26 22:47:45.309058
588,mqtt,f,21.57,59.58,4.11,1772146065.3597984,1772146065.362845,3.0465126037597656,91,2026-02-26 22:47:45.362925
589,mqtt,f,21.46,44.84,4.36,1772146065.413586,1772146065.4171216,3.535747528076172,90,2026-02-26 22:47:45.417245
590,mqtt,f,23.96,54.2,3.96,1772146065.467864,1772146065.4706626,2.7985572814941406,89,2026-02-26 22:47:45.470791
591,mqtt,f,23.48,59.92,1.14,1772146065.5214105,1772146065.5242398,2.829313278198242,91,2026-02-26 22:47:45.524379
592,mqtt,f,25.84,40.05,2.64,1772146065.575095,1772146065.5779202,2.8252601623535156,90,2026-02-26 22:47:45.578037
593,mqtt,f,22.71,52.79,2.78,1772146065.6285825,1772146065.6316798,3.0972957611083984,91,2026-02-26 22:47:45.631883
594,mqtt,f,26.62,59.88,1.93,1772146065.6823983,1772146065.6854765,3.0782222747802734,91,2026-02-26 22:47:45.685656
595,mqtt,f,25.29,57.95,3.05,1772146065.7363968,1772146065.7389607,2.563953399658203,91,2026-02-26 22:47:45.739078
596,mqtt,f,26.82,54.31,1.58,1772146065.7896128,1772146065.7923164,2.7036666870117188,91,2026-02-26 22:47:45.79248
597,mqtt,f,21.44,42.54,1.69,1772146065.8429546,1772146065.845585,2.630472183227539,91,2026-02-26 22:47:45.845678
598,mqtt,f,27.71,49.68,1.17,1772146065.896259,1772146065.8991685,2.909421920776367,90,2026-02-26 22:47:45.899255
599,mqtt,f,27.55,40.91,1.97,1772146065.9501503,1772146065.9534032,3.2529830932617188,91,2026-02-26 22:47:45.953499
600,mqtt,f,25.8,58.55,4.72,1772146066.004176,1772146066.0071814,3.005504608154297,89,2026-02-26 22:47:46.007281
601,mqtt,f,27.86,53.83,4.88,1772146066.057567,1772146066.060284,2.7170181274414062,90,2026-02-26 22:47:46.060405
602,mqtt,f,28.05,54.11,2.12,1772146066.1112437,1772146066.1146758,3.432035446166992,91,2026-02-26 22:47:46.114751
603,mqtt,f,25.92,48.94,4.58,1772146066.1653662,1772146066.1683927,3.0264854431152344,91,2026-02-26 22:47:46.168528
604,mqtt,f,25.53,49.11,4.56,1772146066.2190046,1772146066.2222464,3.2417774200439453,91,2026-02-26 22:47:46.222327
605,mqtt,f,27.27,41.92,2.48,1772146066.2728596,1772146066.2754445,2.5849342346191406,91,2026-02-26 22:47:46.275534
606,mqtt,f,22.81,41.64,4.6,1772146066.3262303,1772146066.3289917,2.761363983154297,90,2026-02-26 22:47:46.32907
607,mqtt,f,24.07,41.59,4.78,1772146066.3796017,1772146066.3829434,3.3416748046875,91,2026-02-26 22:47:46.38312
608,mqtt,f,22.09,49.82,2.94,1772146066.433771,1772146066.43696,3.1890869140625,90,2026-02-26 22:47:46.437093
609,mqtt,f,26.32,52.37,1.52,1772146066.4877071,1772146066.4910717,3.36456298828125,91,2026-02-26 22:47:46.491206
610,mqtt,f,21.78,40.3,3.49,1772146066.5419872,1772146066.5451007,3.1135082244873047,90,2026-02-26 22:47:46.545242
611,mqtt,f,26.34,47.5,3.84,1772146066.5958593,1772146066.5991883,3.329038619995117,90,2026-02-26 22:47:46.599289
612,mqtt,f,25.47,51.48,2.77,1772146066.6500404,1772146066.6533284,3.2880306243896484,91,2026-02-26 22:47:46.653453
613,mqtt,f,24.33,40.89,4.31,1772146066.7041626,1772146066.7075305,3.367900848388672,91,2026-02-26 22:47:46.707634
614,mqtt,f,27.25,53.26,3.41,1772146066.7582755,1772146066.7614424,3.1669139862060547,91,2026-02-26 22:47:46.761562
615,mqtt,f,22.43,48.91,1.71,1772146066.8120885,1772146066.8146992,2.6106834411621094,91,2026-02-26 22:47:46.814906
616,mqtt,f,23.24,42.23,1.09,1772146066.865419,1772146066.8684251,3.0062198638916016,90,2026-02-26 22:47:46.868532
617,mqtt,f,29.79,57.75,2.38,1772146066.9192395,1772146066.922373,3.133535385131836,91,2026-02-26 22:47:46.922531
618,mqtt,f,23.37,58.48,4.89,1772146066.9730716,1772146066.9759068,2.8352737426757812,91,2026-02-26 22:47:46.976076
619,mqtt,f,24.5,58.29,2.12,1772146067.026645,1772146067.029368,2.7229785919189453,89,2026-02-26 22:47:47.02953
620,mqtt,f,28.81,49.8,2.48,1772146067.0800924,1772146067.0829642,2.8717517852783203,90,2026-02-26 22:47:47.083076
621,mqtt,f,29.57,48.04,4.16,1772146067.133668,1772146067.1367168,3.0488967895507812,90,2026-02-26 22:47:47.136796
622,mqtt,f,26.26,46.91,3.77,1772146067.1874242,1772146067.189997,2.572774887084961,91,2026-02-26 22:47:47.190077
623,mqtt,f,28.28,51.23,2.32,1772146067.2408228,1772146067.2433536,2.530813217163086,91,2026-02-26 22:47:47.243473
624,mqtt,f,23.31,44.68,1.04,1772146067.294078,1772146067.2975757,3.497600555419922,90,2026-02-26 22:47:47.297734
625,mqtt,f,23.41,45.49,1.13,1772146067.3482244,1772146067.3509219,2.697467803955078,91,2026-02-26 22:47:47.351017
626,mqtt,f,22.16,46.27,1.98,1772146067.4015472,1772146067.4047031,3.155946731567383,91,2026-02-26 22:47:47.404821
627,mqtt,f,21.76,55.31,4.06,1772146067.4552042,1772146067.4581304,2.9261112213134766,91,2026-02-26 22:47:47.45829
628,mqtt,f,24.66,47.36,1.2,1772146067.509193,1772146067.5127172,3.524303436279297,89,2026-02-26 22:47:47.51284
629,mqtt,f,24.11,57.91,3.08,1772146067.5634832,1772146067.5660582,2.574920654296875,91,2026-02-26 22:47:47.566136
630,mqtt,f,29.68,47.73,1.79,1772146067.6167588,1772146067.6197984,3.0395984649658203,91,2026-02-26 22:47:47.619923
631,mqtt,f,22.5,47.55,4.15,1772146067.6705682,1772146067.6736166,3.048419952392578,90,2026-02-26 22:47:47.673712
632,mqtt,f,25.76,46.86,1.53,1772146067.7244523,1772146067.7274253,2.9730796813964844,91,2026-02-26 22:47:47.727555
633,mqtt,f,22.63,54.02,2.96,1772146067.7782533,1772146067.780972,2.718687057495117,91,2026-02-26 22:47:47.781106
634,mqtt,f,26.14,52.02,4.48,1772146067.8317497,1772146067.8347728,3.0231475830078125,91,2026-02-26 22:47:47.834903
635,mqtt,f,23.36,51.27,4.6,1772146067.8857412,1772146067.8889132,3.1719207763671875,90,2026-02-26 22:47:47.889005
636,mqtt,f,26.35,44.61,2.46,1772146067.9399538,1772146067.943632,3.6780834197998047,91,2026-02-26 22:47:47.943782
637,mqtt,f,25.54,50.64,4.43,1772146067.9942791,1772146067.9970155,2.736330032348633,91,2026-02-26 22:47:47.997209
